id,name,pharmacy_name_main,description,region,address,latitude,longitude,contact_phone,pharmacy_tel,pharmacy_mob,all_phones,is_duty_24h,has_optika,has_optika_service,insurance_partners,image_url,thumb_image,gallery_images,gallery_count,google_maps_url,page_url
53,AZERİMED APTEK M.Rüstəmov küç.21,AZERİMED APTEK M.Rüstəmov küç.21,"AZERİMED APTEK M.Rüstəmov küç.21, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,Bakı şəhəri Xətai rayonu M.Rüstəmov küçəsi 21,40.388,49.962,994123762620,994123762620,994554558125,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/azer_med_aptek_m_r_st_mov_k_21_img.jpg,thumb_azer_med_aptek_m_r_st_mov_k_21_img.jpg,,0,"https://www.google.com/maps?q=40.388,49.962",https://aptekonline.az/pharmacies/53
54,AZERİMED APTEK N.Tusi küç.21,AZERİMED APTEK N.Tusi küç.21,"AZERİMED APTEK N.Tusi küç.21, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,Bakı şəhəri  Xətai rayonu N.Tusi küçəsi 21,40.377,49.962,994123715910,994123715910,994554558136,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/430_1.png,thumb_430_1.png,,0,"https://www.google.com/maps?q=40.377,49.962",https://aptekonline.az/pharmacies/54
57,KANON Şərifzadə küç.100,KANON Şərifzadə küç.100,"KANON Şərifzadə küç.100, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,Bakı şəhəri Yasamal rayonu Şərifzadə küçəsi 100,40.382,49.804,994124323993,994124323993,994554558538,*7700,0,1,1,Xalq sığorta; Ata sığorta; Mega sığorta; Paşa sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/130_1.png,thumb_130_1.png,,0,"https://www.google.com/maps?q=40.382,49.804",https://aptekonline.az/pharmacies/57
56,ZƏFƏRAN 20 YANVAR H.Zərdabi 81K,ZƏFƏRAN 20 YANVAR H.Zərdabi 81K,"ZƏFƏRAN 20 YANVAR H.Zərdabi 81K, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,Bakı şəhəri Yasamal rayonu Zərdabi ilə M.Həsənov küçəsinin kəsişməsi 3165 məh.,40.404,49.806,994124318700,994124318700,994554556951,*7700,0,1,1,Xalq sığorta; Mega sığorta; Paşa sığorta; Atəşgah sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/465_1.png,thumb_465_1.png,,0,"https://www.google.com/maps?q=40.404,49.806",https://aptekonline.az/pharmacies/56
55,ZƏFƏRAN Məhəmməd Hadi (Əhmədli m-su),ZƏFƏRAN Məhəmməd Hadi (Əhmədli m-su),"ZƏFƏRAN Məhəmməd Hadi (Əhmədli m-su), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,Bakı  ş.  Xətai  ray.Məhəmməd Hadi küç. 23/24 Çudo peçkanın yanı,40.386,49.955,994123760415,994123760415,994554558594,*7700,0,0,0,Xalq sığorta; Ata sığorta; Atəşgah sığorta; Qala sığorta,https://aptekonline.az//storage/PharmacyGalery/435_1.png,thumb_435_1.png,,0,"https://www.google.com/maps?q=40.386,49.955",https://aptekonline.az/pharmacies/55
59,KANON B.Bağırova küç.,KANON B.Bağırova küç.,"KANON B.Bağırova küç., Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,Bakı şəhəri Yasamal rayonu Bəsti Bağırova küçəsi ev 14 m 40,40.384,49.825,994124368457,994124368457,994554558573,*7700,0,1,1,Xalq sığorta; Ata sığorta; Mega sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/200_1.png,thumb_200_1.png,,0,"https://www.google.com/maps?q=40.384,49.825",https://aptekonline.az/pharmacies/59
111,KANON H.Əliyev pr. (Goranboy),KANON H.Əliyev pr. (Goranboy),"KANON H.Əliyev pr. (Goranboy), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Goranboy,"Goranboy r-nu, Heydər Əliyev küç. 24a",40.606,46.786,994222451659,994222451659,994554558699,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/wkkgs6QXpmP00AKAsNSoRrbNt789vfYfAxnkDlnX.png,thumb_wkkgs6QXpmP00AKAsNSoRrbNt789vfYfAxnkDlnX.png,,0,"https://www.google.com/maps?q=40.606,46.786",https://aptekonline.az/pharmacies/111
63,ZƏFƏRAN Səttar Gözəlov küç. (Balakən),ZƏFƏRAN Səttar Gözəlov küç. (Balakən),"ZƏFƏRAN Səttar Gözəlov küç. (Balakən), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Balakən,Balakən şəhəri S.Gözəlov küçəsi,41.717,46.415,994242950103,994242950103,994554558664,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/nb3m1TWfavRkxOJlrAMiB3ZFSeEBl0L3FPJ8uU2W.png,thumb_nb3m1TWfavRkxOJlrAMiB3ZFSeEBl0L3FPJ8uU2W.png,,0,"https://www.google.com/maps?q=41.717,46.415",https://aptekonline.az/pharmacies/63
62,AZERİMED APTEK H.Əliyev pr.34 (Balakən),AZERİMED APTEK H.Əliyev pr.34 (Balakən),"AZERİMED APTEK H.Əliyev pr.34 (Balakən), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Balakən,Balakən şəhəri H.Əliyev prospekti.,41.726,46.409,994242951996,994242951996,994554558479,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/r9On7PNRy12PK9b9YQtvDGQtdGTh0FwZDbzzzOAk.png,thumb_r9On7PNRy12PK9b9YQtvDGQtdGTh0FwZDbzzzOAk.png,,0,"https://www.google.com/maps?q=41.726,46.409",https://aptekonline.az/pharmacies/62
112,ZƏFƏRAN S.Vurğun  küç. (Şəmkir),ZƏFƏRAN S.Vurğun  küç. (Şəmkir),"ZƏFƏRAN S.Vurğun  küç. (Şəmkir), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Şəmkir,Şəmkir ray. Şəmkir Ş. S.Vurğun ev.246,40.828,46.02,994223052162,994223052162,994554558147,*7700,0,0,0,Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/Vdm6t2jc5vp5675jQk0ebnwmZmWl7bJQ6vIJMFRo.png,thumb_Vdm6t2jc5vp5675jQk0ebnwmZmWl7bJQ6vIJMFRo.png,,0,"https://www.google.com/maps?q=40.828,46.02",https://aptekonline.az/pharmacies/112
64,KANON H.Əliyev pr. (Balakən),KANON H.Əliyev pr. (Balakən),"KANON H.Əliyev pr. (Balakən), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Balakən,Balakən ş. Heydər Əliyev Prospekti,41.719,46.416,994242950102,994242950102,994554558475,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/g2xyDdP81BTcSIjNj0lUqNbV9KzHeOULV2vMGgw2.png,thumb_g2xyDdP81BTcSIjNj0lUqNbV9KzHeOULV2vMGgw2.png,,0,"https://www.google.com/maps?q=41.719,46.416",https://aptekonline.az/pharmacies/64
65,ZƏFƏRAN Üzeyir Hacıbəyov küç. (Bərdə),ZƏFƏRAN Üzeyir Hacıbəyov küç. (Bərdə),"ZƏFƏRAN Üzeyir Hacıbəyov küç. (Bərdə), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bərdə,Bərdə ş Üzeyir Hacıbəyov 3,40.373,47.126,994202080319,994202080319,994554558799,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta; Atəşgah sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/clEQfyf0v5rEmZJQAAkA2UgjHGTOgNrSQAh6Uj2D.png,thumb_clEQfyf0v5rEmZJQAAkA2UgjHGTOgNrSQAh6Uj2D.png,,0,"https://www.google.com/maps?q=40.373,47.126",https://aptekonline.az/pharmacies/65
66,ZƏFƏRAN Qurtuluş qəs. (Cəlilabad),ZƏFƏRAN Qurtuluş qəs. (Cəlilabad),"ZƏFƏRAN Qurtuluş qəs. (Cəlilabad), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Cəlilabad,Cəlilabad şəhəri Bakı-Astara şossesi İran bazarının yanı,39.225,48.52,994252453838,994252453838,994554558164,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta; Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_qurtulu_q_s_c_lilabad__img_1702888120.jpg,thumb_z_f_ran_qurtulu_q_s_c_lilabad__img_1702888120.jpg,,0,"https://www.google.com/maps?q=39.225,48.52",https://aptekonline.az/pharmacies/66
67,ZƏFƏRAN GƏNCƏ-2,ZƏFƏRAN GƏNCƏ-2,"ZƏFƏRAN GƏNCƏ-2, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Nizami (Gəncə),Gəncə şəhəri Ə.Məmmədov 3N-li TTYX-nın yanı,40.666,46.353,994222564277,994222564277,994554558104,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta; Paşa sığorta; Atəşgah sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_g_nc_2_img.jpg,thumb_z_f_ran_g_nc_2_img.jpg,,0,"https://www.google.com/maps?q=40.666,46.353",https://aptekonline.az/pharmacies/67
68,ZƏFƏRAN M.Xələfov küç. Regional xəs. ilə üzbəüz (Gəncə),ZƏFƏRAN M.Xələfov küç. Regional xəs. ilə üzbəüz (Gəncə),"ZƏFƏRAN M.Xələfov küç. Regional xəs. ilə üzbəüz (Gəncə), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Nizami (Gəncə),Gəncə şəhəri 4-cü mkr M.Xələfov küçəsi,40.696,46.383,994222651242,994222651242,994554559068,*7700,0,0,0,Xalq sığorta; Ata sığorta; Paşa sığorta; Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/RrSRJKpzTmU6Y968J3KzExRYx5upN6MsCnMzXAVE.png,thumb_RrSRJKpzTmU6Y968J3KzExRYx5upN6MsCnMzXAVE.png,,0,"https://www.google.com/maps?q=40.696,46.383",https://aptekonline.az/pharmacies/68
69,KANON GƏNCƏ-2 Embawood-un yanı (Gəncə),KANON GƏNCƏ-2 Embawood-un yanı (Gəncə),"KANON GƏNCƏ-2 Embawood-un yanı (Gəncə), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Nizami (Gəncə),Gəncə şəhəri Kəpəz rayonu Şah İsmayıl Xətai prospekti ilə Atatürk prospektinin kəsişməsi,40.698,46.361,994222551039,994222551039,994554558549,*7700,0,0,0,Xalq sığorta; Ata sığorta; Paşa sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/da4m6nYoWG4nHQcxYixA4hUv46NGxqLNBObP4QlK.png,thumb_da4m6nYoWG4nHQcxYixA4hUv46NGxqLNBObP4QlK.png,,0,"https://www.google.com/maps?q=40.698,46.361",https://aptekonline.az/pharmacies/69
70,ZƏFƏRAN H.Əliyev pr. (Göyçay),ZƏFƏRAN H.Əliyev pr. (Göyçay),"ZƏFƏRAN H.Əliyev pr. (Göyçay), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Göyçay,Göyçay şəhəri Heydər  Əliyev prospekti,40.649,47.748,994202746503,994202746503,994554558165,*7700,0,0,0,Xalq sığorta; Ata sığorta; Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/iTvpxFO386FkAVZpfsgXYd3IkyQWPkcuBQcBdsbc.png,thumb_iTvpxFO386FkAVZpfsgXYd3IkyQWPkcuBQcBdsbc.png,,0,"https://www.google.com/maps?q=40.649,47.748",https://aptekonline.az/pharmacies/70
71,ZƏFƏRAN Babək küç. (Kürdəmir),ZƏFƏRAN Babək küç. (Kürdəmir),"ZƏFƏRAN Babək küç. (Kürdəmir), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Kürdəmir,Kürdəmir şəhəri Babək küçəsi Poliklinikanın yanı,40.347,48.159,994202553350,994202553350,994554558166,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta; Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/lP9cSU8lKqslISG2a5S60zsHXlv2qwTO6m80POZn.png,thumb_lP9cSU8lKqslISG2a5S60zsHXlv2qwTO6m80POZn.png,,0,"https://www.google.com/maps?q=40.347,48.159",https://aptekonline.az/pharmacies/71
72,KANON LƏNKƏRAN,KANON LƏNKƏRAN,"KANON LƏNKƏRAN, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Lənkəran,Lənkəran şəhəri Həzi Aslanov xiyabanı,38.755,48.852,994252551995,994252551995,994554558569,*7700,None,0,0,Xalq sığorta; Paşa sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/kanon_l_nk_ran_img_1720592236.jpg,thumb_kanon_l_nk_ran_img_1720592236.jpg,,0,"https://www.google.com/maps?q=38.755,48.852",https://aptekonline.az/pharmacies/72
73,KANON N.Gəncəvi küç. (Lənkəran),KANON N.Gəncəvi küç. (Lənkəran),"KANON N.Gəncəvi küç. (Lənkəran), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Lənkəran,Lənkəran şəhəri H.Aslanov xiyabani 72,38.758,48.841,994252541264,994252541264,994554558133,*7700,1,0,0,,https://aptekonline.az//storage/PharmacyGalery/480_1.png,thumb_480_1.png,,0,"https://www.google.com/maps?q=38.758,48.841",https://aptekonline.az/pharmacies/73
75,KANON H.Əliyev pr. (Mingəçevir),KANON H.Əliyev pr. (Mingəçevir),"KANON H.Əliyev pr. (Mingəçevir), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Mingəçevir,Mingəçevir  şəhəri  Heydər Əliyev prospekti  51 Q,40.768,47.056,994242758871,994242758871,994554558547,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta; Paşa sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/HHCAVLg7d3QbXyESvMeTNNYsePQFeLYUmkuk5BwL.png,thumb_HHCAVLg7d3QbXyESvMeTNNYsePQFeLYUmkuk5BwL.png,,0,"https://www.google.com/maps?q=40.768,47.056",https://aptekonline.az/pharmacies/75
74,ZƏFƏRAN LƏNKƏRAN,ZƏFƏRAN LƏNKƏRAN,"ZƏFƏRAN LƏNKƏRAN, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Lənkəran,Lənkəran şəhəri Nizami küçəsi Mərkəzi poliklinikanın yanı,38.759,48.839,994252544994,994252544994,994554555823,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta; Atəşgah sığorta; Qala sığorta,https://aptekonline.az//storage/PharmacyGalery/195_1.png,thumb_195_1.png,,0,"https://www.google.com/maps?q=38.759,48.839",https://aptekonline.az/pharmacies/74
76,ZƏFƏRAN H.Əliyev pr. (Mingəçevir),ZƏFƏRAN H.Əliyev pr. (Mingəçevir),"ZƏFƏRAN H.Əliyev pr. (Mingəçevir), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Mingəçevir,Mingəçevir şəhəri Heydər Əliyev prospekti,40.765,47.062,994242756228,994242756228,994554555812,*7700,0,0,0,Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/CC4R5JPBZe8vs4PR0SE0L1HNGwuk5TtygYwNTFTX.png,thumb_CC4R5JPBZe8vs4PR0SE0L1HNGwuk5TtygYwNTFTX.png,,0,"https://www.google.com/maps?q=40.765,47.062",https://aptekonline.az/pharmacies/76
102,ZƏFƏRAN Ə.Vahid küç. Masazır qəs.,ZƏFƏRAN Ə.Vahid küç. Masazır qəs.,"ZƏFƏRAN Ə.Vahid küç. Masazır qəs., Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,Abşeron rayonu Masazır qəsəbəsi 2-ci Araz marketin yanı,40.479,49.753,994123478636,994123478636,994554559064,*7700,1,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_vahid_k_masaz_r_q_s__img_1728300993.jpg,thumb_z_f_ran_vahid_k_masaz_r_q_s__img_1728300993.jpg,,0,"https://www.google.com/maps?q=40.479,49.753",https://aptekonline.az/pharmacies/102
106,ZƏFƏRAN YASAMAL Space TV-nin yanı,ZƏFƏRAN YASAMAL Space TV-nin yanı,"ZƏFƏRAN YASAMAL Space TV-nin yanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,Bakı şəhəri Yasamal rayonu Ə.Ələkbərov küçəsi,40.37,49.817,994125107228,994125107228,994554558146,*7700,0,1,1,,https://aptekonline.az//storage/PharmacyGalery/11vNfF4QtkI618X8tt35It0jRpEUNrnSqxrKPEv6.png,thumb_11vNfF4QtkI618X8tt35It0jRpEUNrnSqxrKPEv6.png,,0,"https://www.google.com/maps?q=40.37,49.817",https://aptekonline.az/pharmacies/106
78,ZƏFƏRAN 28 May küç. Lökbatan qəs.,ZƏFƏRAN 28 May küç. Lökbatan qəs.,"ZƏFƏRAN 28 May küç. Lökbatan qəs., Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Qaradağ rayonu,Qaradağ rayonu Lökbatan qəsəbəsi 28 MAY küçəsi,40.322,49.733,994124455573,994124455573,994554558910,*7700,0,0,0,Xalq sığorta; Ata sığorta; Atəşgah sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/585_1.png,thumb_585_1.png,,0,"https://www.google.com/maps?q=40.322,49.733",https://aptekonline.az/pharmacies/78
79,ZƏFƏRAN  H.Əliyev pr.114 (Qazax),ZƏFƏRAN  H.Əliyev pr.114 (Qazax),"ZƏFƏRAN  H.Əliyev pr.114 (Qazax), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Qazax,Qazax şəhəri Heydər Əliyev ev114 A,41.092,45.363,994222955631,994222955631,994554558168,*7700,0,0,0,Xalq sığorta; Paşa sığorta; Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/7hvzfxsnygYkoECvn6LccvtzAGEp5ZkdYT5ZTN32.png,thumb_7hvzfxsnygYkoECvn6LccvtzAGEp5ZkdYT5ZTN32.png,,0,"https://www.google.com/maps?q=41.092,45.363",https://aptekonline.az/pharmacies/79
80,ZƏFƏRAN  H.Əliyev pr.175 (Qazax),ZƏFƏRAN  H.Əliyev pr.175 (Qazax),"ZƏFƏRAN  H.Əliyev pr.175 (Qazax), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Qazax,Qazax rayonu Heydər Əliyev 71,41.093,45.366,994222951313,994222951313,994554558169,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta; Paşa sığorta; Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/ioJLj6zfC2cIEZJP90sybyjRSyAm9CVE25zhDb3W.png,thumb_ioJLj6zfC2cIEZJP90sybyjRSyAm9CVE25zhDb3W.png,,0,"https://www.google.com/maps?q=41.093,45.366",https://aptekonline.az/pharmacies/80
82,ZƏFƏRAN H.Əliyev pr. (Quba),ZƏFƏRAN H.Əliyev pr. (Quba),"ZƏFƏRAN H.Əliyev pr. (Quba), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Quba,Quba şəhəri Heydər Əliyev prospekti,41.362,48.524,994233353589,994233353589,994554558850,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta; Paşa sığorta; Atəşgah sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/fT9l32oDdaYsCLCG51WCTOjYreInDfieLX77oYdm.png,thumb_fT9l32oDdaYsCLCG51WCTOjYreInDfieLX77oYdm.png,,0,"https://www.google.com/maps?q=41.362,48.524",https://aptekonline.az/pharmacies/82
81,ZƏFƏRAN Tofiq Əhmədov küç. (Quba),ZƏFƏRAN Tofiq Əhmədov küç. (Quba),"ZƏFƏRAN Tofiq Əhmədov küç. (Quba), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Quba,Quba şəhəri Tofiq Əhmədov küçəsi bazar ərazisi,41.362,48.528,994233354684,994233354684,994554559083,*7700,0,0,0,Xalq sığorta; Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/m7Sa68sVusmvj9EkDtSvjopQHhCWbMkwWhIN4DG1.png,thumb_m7Sa68sVusmvj9EkDtSvjopQHhCWbMkwWhIN4DG1.png,,0,"https://www.google.com/maps?q=41.362,48.528",https://aptekonline.az/pharmacies/81
83,ZƏFƏRAN Əziz Səfixanov küç. (Qusar),ZƏFƏRAN Əziz Səfixanov küç. (Qusar),"ZƏFƏRAN Əziz Səfixanov küç. (Qusar), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Qusar,"Qusar şəhəri Səfixanov küçəsi, bazarın yaxınlıqında",41.431,48.442,994233855764,994233855764,994554559092,*7700,0,0,0,Xalq sığorta; Ata sığorta; Atəşgah sığorta,https://aptekonline.az//storage/PharmacyGalery/8AdOTZWIfhP4HXX3HfNE8XmKbxPKhbo3Z7kiokLU.png,thumb_8AdOTZWIfhP4HXX3HfNE8XmKbxPKhbo3Z7kiokLU.png,,0,"https://www.google.com/maps?q=41.431,48.442",https://aptekonline.az/pharmacies/83
84,ZƏFƏRAN Qusar-Quba yolu (Qusar),ZƏFƏRAN Qusar-Quba yolu (Qusar),"ZƏFƏRAN Qusar-Quba yolu (Qusar), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Qusar,Qusar  rayonu Səfixan küçəsi Mərkəzi xəstəfananın yanı,41.425,48.448,994233855826,994233855826,994554558788,*7700,0,0,0,Ata sığorta; Mega sığorta; Atəşgah sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/rwJXJLSNpnSU15jqt40ztSKE70If0xyhJSkLTEv5.png,thumb_rwJXJLSNpnSU15jqt40ztSKE70If0xyhJSkLTEv5.png,,0,"https://www.google.com/maps?q=41.425,48.448",https://aptekonline.az/pharmacies/84
337,"ZƏFƏRAN Bakı şəh. Badamdar ŞTQ, Tofiq Məmmədov Ev 1","ZƏFƏRAN Bakı şəh. Badamdar ŞTQ, Tofiq Məmmədov Ev 1","ZƏFƏRAN Bakı şəh. Badamdar ŞTQ, Tofiq Məmmədov Ev 1, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Səbail rayonu,"Bakı şəh. Badamdar ŞTQ, Tofiq Məmmədov Ev 1",40.339,49.808,994559003422,994559003422,994559003422,*7700,0,1,1,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_bak_h_badamdar_tq_tofiq_m_mm_dov_ev_1_img_1698908513.jpg,thumb_z_f_ran_bak_h_badamdar_tq_tofiq_m_mm_dov_ev_1_img_1698908513.jpg,,0,"https://www.google.com/maps?q=40.339,49.808",https://aptekonline.az/pharmacies/337
85,ZƏFƏRAN D.Qorqud küç. (Oğuz),ZƏFƏRAN D.Qorqud küç. (Oğuz),"ZƏFƏRAN D.Qorqud küç. (Oğuz), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Oğuz,Oğuz rayonu Dədə Qorqud küçəsi Xəstəxananın qarşısında,41.06,47.465,994554558929,994554558929,994554558929,*7700,0,0,0,Xalq sığorta; Ata sığorta; Mega sığorta,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_d_qorqud_k_o_uz__img_1699850019.jpg,thumb_z_f_ran_d_qorqud_k_o_uz__img_1699850019.jpg,,0,"https://www.google.com/maps?q=41.06,47.465",https://aptekonline.az/pharmacies/85
86,KANON STİMOL Sülh küç.27D (Sumqayıt),KANON STİMOL Sülh küç.27D (Sumqayıt),"KANON STİMOL Sülh küç.27D (Sumqayıt), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Sumqayıt,"Sumqayıt  şəhəri 2-ci mkr, Sülh küçəsi",40.587,49.671,994186443583,994186443583,994554558563,*7700,0,1,1,Xalq sığorta; Ata sığorta; Mega sığorta; Paşa sığorta; Qala sığorta; A-group,https://aptekonline.az//storage/PharmacyGalery/150_1.png,thumb_150_1.png,,0,"https://www.google.com/maps?q=40.587,49.671",https://aptekonline.az/pharmacies/86
